text,label
der lagde sig i et nu ligesom en kold klam taage over stemningen i det lille hus alle lyd var dæmpede de fleste stemmer tav og ind i dette øde traadte hr sandbjerg med myndig mine og en velbehagelig følelse af at nu var han hjemme nu var han dér,1
var tynd i papirerne men skulde gjerne have examen de behandlede ham saa skaansomt som muligt,0
og idet hun greb kapitainens haand sagde hun 43,0
og han kom op gennem de soldøde middagshede gader hvor hans fodtrins lyd drog blege ansigter frem bag husenes toppede ruder og han naaede det gamle sted med « sofa deo glorias over salsdørens karm ud ad porten kom sang og fløjten og hamres slag og hvinende savlyd og han gik,1
saa var de der endelig en ældre kone han aldrig havde set før lukkede ham op og spurgte hvem de var en underlig tomhedsfølelse skød op i xenius fremmed følte han sig allerede i sit eget hjem,0
æbler og syden messina i blodappelsiner,1
— ja saa saa det efter den besked hun fik ud som hjulet med ét skulde standse,0
en voldsom larm trængte til deres øre,0
der lød nemlig en dump støj blandet med stridende stemmer nede fra bryggerset eller hvor det var og med et „ undskyld et øjeblik “ ilede baade fru korreborre og begge døtrene ud af værelset „ hvad mon der er paa færde “ sagde povl møldrup,1
soreflaaer derfor en skaal til vor hjemvendende officerære gid han maa finde fig saa tilfreds i vor kreds i fremtiden at augusta ikke mere skal frygte for at han bliver borte for hende,0
kaffevogn manden faar glorie for sin cikorie,1
de naaede hurtig den anden side af floden og tvang de urolige heste som vidste at tigeren boede dernede ind mellem rørene men alt var stille ikke en eneste mistænkelig lyd lod sig høre ikke en fjende lod sig se,0
dermed var det væsentligste af visitatsen til ende,0
» hr mack truer dig han siger til mig aha det er løjtnanten som staar dig i hovedet jegsvarer ja jeg tilhører ham da siger han,0
„ kan du komme ind til mig i morgen formiddag det er herhenne i nr 16 i stuen saa vil jeg snakke med dig “,0
læs den — for min skyld sagde hun,0
glemt ikke sandt blumenberg omfavner ham,0
den værdige aldermann blev meget utaalmodig over disse vaklende angivelser og sagde derefter,0
« nei » svarede han og dreiede sig fra væggen holme kunde påny se hans ansigt,0
da vi marscherede ind mellem højene lød der pludselig vilde krigsskrig rundt om os fjenderne myldrede op af jorden sværdene blinkede og kuglernes dumpe lyd naar de sloge gjennem hjernekasserne blandede sig med de saaredes stønnen og de alvorsfulde kommandoraab,1
„ de skal som jeg af hjertet haaber blive lykkelig og söge saa snart som muligt at glemme et optrin af en saa hæslig natur “,0
der laa ligesom en opfordring i vimmers øine til kvisfgaard om at benytte øieblikket hvor han var alene med lucia,0
” kerenskij udtaler sig skeptisk i ” anarkisten ”,1
herluf gik op i sit eget kontor dørene lod han staa aabne han holdt af at høre husets støj mens han arbejdede dekoratørernes hamre gik i takt og skuespillerne der kredsede i teatret hvileløse den ganske dag lo i garderoberne i kælderen pustede den nye dampmaskine som et ungt dyr,1
» ja men her efter dags skal piben min tro faa en anden lyd « han gik omkring og nynnede » du skulde vel ikke have lyst til en kjøretur i dag jeg har i sinde at tage ud til annamathea med det samme for at vise hende brevet hun vil vist ogsaa,0
bonaparte sad endnu og saa paa hende med sit lysende ubarmhjertige blik saa gik der pludselig et fint velvilligt smil over hans smukke læber som om hun havde følt det slog hun øjnene op og mødte hans blik,0
øvrighedspersonen gik nogle gange frem og tilbage i værelset han var øiensynligt ikke i meget godt lune over denne forklaring endelig standsede han foran værten og sagde,0
vinduet og trommet i karmen og fløjtet uten lyd de varme øjne skøt æfter henne — til han med et kraftigt sæt av alle fem fingre i karmen rejste sig,1
prøverne dreves med fynd og klem,0
— hør der lyder atter stemmer,1
tove udbrød,0
fru jenny nærmede sig skrivebordet,0
imidlertid vendte mademoiselle sig til margaret denne gang fik hanchen kun lovtaler og det fortjente hun for margaret saa yndig ud,0
„ stakkels nonner men det er jo højst unaturligt “,0
medens tom sidder ved sengen og lytter til den syges fantasier vil vi fortælle hvem denne er,0
erik trykkede hendes haand,0
en eiendommelig summende og klagende lyd naaede hans øre,0
saa stille sad hun at kaninerne som var til huse her og saa sky at den ringeste støj jog dem ind i deres huler kom hende saa nær at hun kunde se dem plirre med de rødkantede øjne hvor komiske de dog var i deres fjottede travlhed uden maal og,0
der var saa stille paa den lille aabne plads ikke en lyd hørtes undtagen draabernes ensformige fald fra træerne det var som om skoven holdt sit aandedræt tilbage for at lytte de sad en stund i tavshed da sagde hun langsomt » jeg skal sige dem hvorfor jeg ved hvad de,1
den sidste handel om svartskogen saa jeg fandt jeg burde tillade mig at lytte nærmere,0
den fremmede ridder reiste sig nu fra sin plads nærmede sig de øvrige gjæster betragtede den gamle smed meget nøie og mumlede ved sig selv,0
» aa ja det hænger ofte sammen jeg mente iøvrigt for sprog de taler saa smukt tysk næsten uden fremmed accent og den lille smule der er faar det til at klinge med aparte vellyd hvor længe har de været her «,0
fru martens og fru adolf var gaaet ned i buffetrummet og kiggede ind i salen gennem det store glas efterhaanden kom alle derude til sæde og kellnerne skreg deres bestillinger mens buffetjomfruens klokke gik op fra trappen til kælderen hørte de kokkenes støj fra det store køkken og kyperens stemme der raabte vinsorternes mange navne gennem talerøret,1
„ nej “ — hun gjorde en lille stansning for at lytte efter hvad der blev sagt paa verandaen — „ nej hun er i italien “,0
moses philipsen vexellerer og bankier,0
aarie den næste morgen indfandt sig hans mikkelsen igjen i falken for at føre søren norby og niels brahe til kongen han ledsagedes af en svend der bar en stor kurv pegede paa den og sagde,0
da jeg kom til dette gule hus hører jeg at der er fremmede derinde for der er en vældig støj og latter af mange folk,1
» sludder morten hvorlænge har hun ligget tilsengs «,0
dampskorstene hernede bidrog ogsaa deres tilden helvedeslarm der neppe tillod de paarørende at høre hvad de selv sagde,1
godt at faae hevet op i buxelinningen og rettet konsonanterne og de dele af,1
et skarpt skingrende hvin langt og udholdende førtes frem af vinden,0
« og de andre »,0
„ ak man hører saa meget “ vedblev den unge pige „ og der findes saamange slette mennesker “,0
den glade forvirrede støj derude paa vesterbro gadedøren stod aaben han gik op ad den mørke trappegang han mødte et menneske i mørket og spurgte » ved de hvordan det er med fru hansen « » hun er nok død « var svaret » død død « jamrede henrik og for op ad trappen hvor han,1
fru cecilia var på en nat ligesom bleven ti år ældre var hin jammerskikkelse der i sofahjørnet virkelig hendes egen unge smukke elegante mor,0
bestandig kun denne lyd af skiftende skridt alle vegne,1
juli 1872,0
skærende skælvende angstskrig og han hørte en lyd fra tilskuerpladsen som naar tusind sukke forener sig til et eneste og saa en forvirret mumlen,1
i dette øieblik gjenlpd salen af en umaadelig jubel der strax forplantede sig udenfor og bølgede igjennem byens gader og skræder ledsaget af kanontorden og,1
det var hamrenes lyd slaar de plankerne sammen —,1
det lysnet mere kallem kunde ikke sove tilsist ikke være hjæmme i større angest æn han hadde villet syne sin svoger drev han ut og in av stuerne op og ner som skulde huset gænnemsøkes for det var jo sant at han bare hadde dømt og fordømt han også,0
efter kirkegaardsturen om morgnen tog hun sig intet til rent mekanisk lavede hun sig lidt mad naar sulten tvang hende spiste uden at dække bord staaende i køkkenet hvor det traf sig skønt hun vidste han umuligt kunde komme for hun sammen ved hver lyd uden for paa trappen ovenpaa,1
— hvad er der hændet dig udbrød fruen forskrækket,0
et hvinende hævngjerrigt skrig trængte i dei samme til deres øre,0
hører du kvinde den storm i dit hjerte af stene…,1
— men hvad er det for en larm “,1
af jord er du kommet til jord slak du blive,0
petra satte sig på en stol ved døren,0
ikke maa jeg saa forestille hr tapdrup — frøken johansen »,0
faderen stod ved hendes side og havde lagt sin haand paa hendes skulder,0
ten vilde støj fra det paany begyndte drikkelag naaede ud fil dem,0
— bliv ved kjære asta du veed ikke hvormeget din oprigtige tale interesserer mig,0
salen var stoppende fuld og luften trykkende varm henover de forsamledes hoveder trak tobaksrøgen lange striber af graalige slør gjennem salen heden satte blus paa de unges kinder og glans paa de ældres skallede isser og spektaklet var stærkt nok til at overdøve dirigentklokken hvormed ordstyreren ringede heftigt saadan som en arrig sporvognskusk kimer løs naar en gemen arbejdsvogn ikke hurtigt nok viger ærbødigst af sporet,1
drøn han havde hørt derhjemme og laa nu i de store sale hvor før hertugen gik omkring,0
— det er i ethvert tilfælde ingen hverdagshistorie —,0
friis forstod ham ikke men hun vilde gjerne tro at det var dumheden hun vilde tro alt hvad han sagde friis brød sig ikke om at forstaa hun følte kun og saa ringe et menneske vidste friis godt af erfaring hun var at hun ikke havde plads til at tænke,0
sagde hun og tørrede sine øjne » gud glæde dem i sin himmel og min første gemal med dem han var en god og munter herre og udaandede i mine arme men det siger jeg for vist hellere vide sin elsker død paa marken end see ham vandre i live med,0
med bråk og latter der kom de fræm og like på flygelet ænset ikke de to som stod deroppe de snakket prøvde strævde med al den unødige støj som ledsager arbejde en ikke er vant med så drog de avsted med flygelet til verandaen snart hørtes de atter trampe i,1
svare — der gaar vel saa mange versioner om os fremmede som har trængt sig ind i landet — det var vel nærmest nysgerrighed som drev mig herhen mumlede gunnar,0
han vandrede lidt om paa gulvet og satte sig saa i gyngestolen » hun maa komme nu — hun maa jo være her nu « — gjentog han og saa op i lampen — — — » der er det igjen hører du ikke den uhyggelige lyd far — som om nogen uler,1
« ja » sagde jeg,0
vedkommende altfor energisk saa behøvede gabrielle bare at standse se paa ham og sige et lidet ord som „ nej nej de maa gaa “ — var det kanske noget ved hendes udseende eller stemme der gjorde at manden altid hilste bad om undskyldning og forsvandt,0
oskar stod som bedøvet da forlod han fængslet uden at værdige ols et blik og naaede tankefuld sin bolig,0
lille værelse nede ved bryggen og slaa en sladder af,0
det var en kjærlighedsdrøm det var et gjøglespil af mit hjerte,0
„ ja det er som du siger “ hviskede astrid „ jeg har en hemmelighed men den har jeg gæmt saa længe — lad mig kun beholde den for mig selv “,0
« harriet svar mig dog blot paa én ting har de aldeles glemt deres tidligere godhed for mig har de slet ikke længere en smule venlighed tilovers for en stakkels fattig rus der kun har én tanke — nemlig dem »,0
— billighed vil de ha ’ billighed raaber de paa forretning er der nok af sagde adolf der havde en vidunderlig evne til at fylde det hele lokale med støj naar der var blot saa meget som to enlige kunder i butiken,1
svanen er hvid,0
ved den larm nøglens omdreining foraarsagede blev han staaende og lyttede om nogen mistænkelig lyd skulde lade sig høre,1
— jeg maa anmode dem om at følge med paa stationen,0
en underlig bragende lyd overdøvede den skrattende musik en bombe var trængt ind gjennem tagværket havde banet sig vei ned i huset og faldt nu midt blandt den dandsende flok der blev en skrigen forvirring og skræk,1
bygmester martens stod ved siden af berg paa broen og gestikulerede ørenlyd af hvad der sagdes hørte ingen af dem nede hvor scenegulvet blev lagt som en ren flaskeholder af bjælker og huller stod den unge adolf og raabte med hænderne for munden frokosten frokosten,1
han lagde varsomt skibet ind paa hylden og trak gardinet for saa vendte han sig om og saa ’ den smukke stolte pige ind i øjnene,0
„ niels kan gjerne faae fæste paa det men saa maa det blive paa en anden akkord “,0
en sirene,1
„ ja gaa du ned og leg lidt med børnene “ sagde marvede med en faderlig værdighed „ det tror jeg vil være sundt for dig “,0
„ javel det forstaar sig “ brummede kurt „ nord paa skal vi vel vogte os for at komme hvis vi ikke vil løbe lige i gabet paa de hertugelige men hvad saa videre herre “,0
— tinka pas paa pas paa,0
det nu være farligt nok imidlertid gjøre vi hvad vi kunne for ham saa faar den hellige jomfru og sankt helene lægge kraft og sundhed til “,0
skoven slap op nu dansede høstvinden frit over markerne og regnen drev fra siden ind paa birgittes kinder,0
fru martens og fru adolf var gaaet ned i buffetrummet og kiggede ind i salen gennem det store glas efterhaanden kom alle derude til sæde og kellnerne skreg deres bestillinger mens buffetjomfruens klokke gik op fra trappen til kælderen hørte de kokkenes støj fra det store kokken og kyperens stemme,1
stod ene at det væsen han havde elsket over alt paa jorden ikke var mere,0
den samme lyd af lidenskabelige kys der som en furie havde skræmmet ham i gondolen paa lagunerne led atter for hans øren,0
— de tror det ikke,0
mod skumring nede fra gaden hørte anders den spinkle lyd af de fattige butiksklokker rundtomkring og ad ruderne løb rislende regn anders blev liggende mens skumringen tætnedes i den lille stue sulten syg og alene laa han der under det faldende mørke langt borte fra menneskers verden udenfor alle ting,1
nej — genbotaget skinnede lyserødt i solen og skorstenene røg op i blaa luft nede fra gaden kom lyd af mange stemmers summen og kobrøl og faars brægen jens gav sig knap tid til at drikke morgenkaffe saa opsat var han paa at komme ud,1
drømme et barn skrige og blive bysset og at der raabtes paa opvartningspigen snakkedes og trøstedes skruen durede af og til med en underlig lyd som den glap i luften og rystende surrede tomt rundt om sig selv,0
svend hjemløs tav igjen og trak vejret saa dybt at der hørtes en gispende lyd inde fra hans bryst men lidt efter vedblev han » de pinte min arme viv for at tvinge hende til bekjendelse — trods det at de vidste hun bar et lidet barn under sit hjærte de,0
der var en del trapper og gange at tilbagelægge før man naaede maalet badeværelset øjensynligt foraarsagede vandringen dick en hel del besværlighed men endelig naaede man da derhen,0
som en opfordring til at skynde sig lød den rullende lyd igjen men høiere frygteligere og nærmere den lille vaagnede ved lyden og slog øinene op,0
den hele luft blev fuld af klingre hammerslag og sang mens tridser gik og trillebørene skurrede de byggede det nye københavn,1
— og af hvilken grund raabte astolfa i en forskende tone,0
„ pas endelig paa “ svarede ulrikka idet hrm ængstelig saa sig om dog aandede hun lettere thi skovfogeden var forsvundet,0
„ ja det er „ magretegaard “ som ligger der og den rytter som der kommer ridende imod os er hr georg friberg “,0
— ih du forbarmende,0
strømmer en hedere vin end pommard og sauterne,1
moderen var den eneste som vaagede ved sengen gennem alle stuer hørte man urenes uophørlige dikken og hver lyd blev skræmmeude og ængstelig,1
nu hørtes en lang gjennemtrængende piben den underlige dumpe lyd som gaaer forud for maskineriets standsning en raslen med kjættinger en trampen og skrigen et drønende fald og skibet havde kastet anker det kunde ikke lægge til ved i5i quaien og en lille damper kom ud efter passagerer og gods,1
drengen gjorde forskjellige tegn til hende som hun ikke forstod krøblingen udstødte nogle uartikulerede lyd og søgte forgjæves at gjøre sig forstaaelig rose var opfyldt af medlidenhed,0
„ jeg haaber netop i dette anliggende at have givet dem et beviis derpaa hr grosserer “ svarede nyskov paa engang selvtilfreds og ærbødig „ behag kun at stille mig paa prøve saa stal jeg nok vise hvad jeg duer til “,0
at sidde og knække sine fingre bagover,0
» grev trolle « meldte tjeneren og inden eva kunde faa tid til at protestere mod udførelsen af fru dankwardts geniale tanke viste preben sig i døren med et saa lykkeligt smil paa ansigtet at han ligefrem saa smuk ud i det øjeblik,0
— ikke synderlig,0
herrerne som sov i salonen maatte trive i bordpladen for ikke at falde i spyttebakkerne og den klirrende lyd af lampeglasset var afløst af hundrede smaa utaalelige lyd der gjentog sig efter som skibet hev i de lange søer,0
er højby kirke,0
„ nej “ — gjentog han idet han saae lige frem for sig med et udtryk af oprigtighed og dyb ydmyghed — „ heller ikke jeg har denne følelfe maaske har gud ved alt det jeg maatte lide i min barndom eller ved al den glæde jeg senere har følt — maaske har,0
kong sverre slog fil lyd med haanden og sagde „ nu stunder det fil den sidste vandring og denne gang gaaer det ikke som i fordums dage at jeg gaaer i spidsen og i følge bagefter thi nu drager jeg bort alene og ingen af eder følger dog min frelser vil,0
man hørte larm paa trappen og bankierens stemme,1
» aa selma jeg vilde ønske du vilde slutte dig rigtig til moder og mig og være deltager naar vi om aftenen læse i bibelen eller » mynsters betragtninger « vil du ikke nok «,0
i i «,0
marie hørte en lyd inde fra buskene og saa et glimt af en graa hat med grønt baand og gættede straks hvem den tilhørte da et bøsseløb stak op ved siden af den — og hun gik lidt raskere til,1
hun tænkte om der ogsaa kunde være liv i hænderne og tog fat paa et par af fingrene nei — hun kunde ikke faa dem fra hinanden de var ganske stive og kolde som is,0
» hæ — ja «,0
— over hendes seng saae jeg i det blege lysskær et billed af hende her er det den unge mand rakte den gamle tyrk et lille billed,0
der stod et vindu aabent i hendes lejlighed det klaprede med en sagte uhyggelig lyd frem og tilbage for vinden,0
armen blev strakt ud og der blev taget meget alvorligt sigte og derpaa blev pistolen affyret,0
ikke en klagelyd,0
et par skarpe piber lød og de saa op som en hel flotille stod tre dampere bag hinanden langsomt ind mod havnen forrest en bordeauxfarer med sit mægtige vejrbidte skrog de mødte en øresundsdamper og alle damppiber lød,1
„ ja med forsæt kunde hun naturligvis aldrig seile saadan en engel ikke sandt “,0
held til at lokke vor fjende frem saa vidt jeg har fornummet da trykker han sig i sædet og vil helst hytte sit skind hendes naade er dertil saare øm over hans liv dog vil i som jeg da slaae vi løs naar vi kunne faae ram til ham i,0
bag de store aabne døre til anretterværelset hvor jomfruerne travlt rangerede fadene under de høje varmelaag saa de det store køkken saa oplyst som til fest alle gasblus var tændte over bordene hvor jomfruer med bare arme trancherede vældige stege over ovnene og over det mægtige komfur hvor midt i rummet den krydrede damp slog op fra hundrede kasseroller og skjulte de hvide kokkes ansigter,1
og med uhre og andre mekaniske kunstværker staa kristians første bevidste barndomsindtryk i en nær forbindelse den yndede nydelse at høre et uhr dikke var i mangfoldig grad bleven ham til del lige fra det øjeblik af hans øre kunde opfatte en lyd og saa intensivt og saa uophørligt gjenlød,1
bodil lo » det er det han selv siger at folk svarer naar man klager over at verner er en daarlig skuespiller han er saadan en mageløs søn «,0
„ din før evig “ hvidsiede rosalie i en saa øm tone som det var hende muligt,0
— saa i guds navn nu maa det være sagde moderen,0
du er den argeste den listigste ikke alene af os to men af alle som jeg nogensinde traf i verden — følg mig,0
stod paa ruden,0
familien gravesen skulde have bal der var oprør i familien,0
„ ja ja “ sagde hun „ lad det kun brænde vi faar et andet og bedre istedet “,0
hilsende og konverserende inde i skovskumringen mødte jens det ene par efter det andet og langt inde mellem stammerne var der lyd som af vandes rislen og hviskende stemmer,1
greven aabnede døren til binlageret og traadte ind medens weraljeff blev staaende i døren en lygte der var tændt udenfor døren kastede et sparsomt lys over hvælvingerne,0
luften var skarp og kold,0
„ og hvis du og vor moer var blevne gifte sammen ole mener du saa ikke af i havde gaaet og faldet isøvn over hverandre “,0
saa hørtes mange vognes rullen paa kørebanen kongresmedlemmer trak frisk luft efter frokost med glade ansigter og de hvide slips paa sned de rakte sig i vognen mens de hilste for i farten at fange en kvist af de unge træer alle damer fløj til vejkanten og viftede til de gamle herrer,1
i et nu var gaderne fyldte til trængsel af glade støjende mennesker der trykkede hinanden i hænderne sang lo raabte i munden paa hverandre,1
nu godt godt der er vel heller ikke noget ondt deri,0
fru vorm reiste sig gik hen og lagde sin arm om hendes skulder idet hun med ømhed saae ned paa hende,0
hun skalv lidt i stemmen,0
— talbot udbrød hun forundet,0
korpslægen stod stiv ubevægelig foran vinduet til den sidste lyd var hendøet — » det er en død ting — det som ligger der far — jeg har ikke mistet noget « udtalte han som en besværgelse ved liget — » en vampyr selvfalden under dommen « — lød det koldt ekstatisk — —,1
nu iførte lodoviko og antonio sig deres fine dragter steg til hest og red bort fulgt af anunziata som page,0
erik skomager var selvfølgelig straks ved haanden at der blev raabt højt udenfor hans hus var en begivenhed af allerførste rang men der kunde naturligvis ikke være tale om at komme over aaen i dag,0
hvor sørgelig anmodningen var forstod min hustru egentlig først da jeg havde fortalt hende hvad der forud var passeret thi david holst havde selv seet saa frejdig og lys ud da han talte med hende af det sørgelige ligesom var kommet bort,0
mere i det ord — hendes moder havde grædt stille taarer og hendes fader havde set tillidsfuldt op til sin hustru de havde ment deres tale om lykken — ’ saa regnedes altsaa det andet for intet — man forlangte ikke mer end hvad man selv vilde give og det,0
paa randen af en afgrund,0
hun børte hverken droslen svage eller lærken slaa en trille høit oppe over hendes hoved hun tænkte blot paa sin farlige stilling — følte intet uden den skræk som grev ahlcfeldts person indgød hende — og hørte ingen anden lyd end hans stemme,0
paa staaende fod,0
men det følte han medens han gik over denne bys torve og igennem dens gader at samfundet i sin moderne skikkelse er en uhyre labyrint hvori der findes mange minotaurer talrige ofre og én ariadnetraad,1
„ det er uskud raa pøbel bærme “ raabte politichefen arrig,0
skummelt ved sig den eneste lyd der hørtes var alle tre lommeuhre der dikkede saa højt at det næsten gav klang da sagde digteren med en noget hæs røst,1
kunde ikke denne søvn som blev frembragt ved kunstige midler kunde den ikke vare saa længe og være saa fast at der kunde foregaa forfærdelige ting —,0
samtalen gik muntert der var jo meget at berette hvorefter forpagteren spurgte kristian,0
kirkeklokkerne kimede ind i spisestuen med endnu stærkere lyd — de kimede fred over hviledagen frokostbordet var dækket og paa gulvet stod moderen reiseklædt med salmebog og taburet i haanden,1
hans øren opfangede vel hist og her en dæmpet lyd af menneskelige stemmer,1
— tillad mig at tale et par ord i enrum med dem min herre sagde han henvendt til præfekten,0
i byen begyndte at blive hende endnu utaaleligere end livet i bygden da kom hun i theatret did vilde hun det var besluttet i samme nu der vilde hun endelig faa mod til at sige hvad hun i det daglige liv fordulgte — — — hendes familie inde i byen,0
mig tag derfor nu denne lille ring gem den til min begravelsesdag og bær den saa selv — naar jeg heller ikke omtaler dig i bestemmelserne om klosteret hvad jeg jo ikke har kunnet da du er gift og ingen børn har saa har mine tanker dog været ved dig,0
og saa gik vi over i kontoret her var det allerede halvmørkt og det saa meget mere som gardinerne vare rullede ned,0
men han betænkte sig dog i tide for bare som en raket ud af gadedøren og ned ad trappen ilede mere sidelæns end nogen sinde ud til jærnbanen sprang i toget og kørte hjem medens det sang og jublede i ham som lyd af glade klokker og over de hundrede,0
— er de gal,0
det var jokumsen og den blinde rigoletto der havde en saa skjøn og smuk datter,0
vare de ikke begge kvinder og begge unge,0
i samme øjeblik hørtes der en lyd som af et tungt legeme der falder,0
naar de begyndte at tale om faderen blev hugo altid ilde tilmode men nu da hun — saadan forekom det i hvert fald ham — slog paa hans hensigter med hende blev han endnu mere forstemt,0
sig tale stærkere 5£5 end før kom det » ja ja og saa sank hovedet tilbage der kom en gispende lyd en rallen det var dødsrallen øjenlaagene faldt ikke igjen men øiet saa ikke længer,1
skildvagten maatte formodenlig af hans ydre have kunnet se at han var en uvedkommende thi idet han nærmede sig søjlerækken der fra denne side danner la gangen til slottet traadte en af dem frem mod ham,0
med et standsede brienne jones arm og pegede udover floden,0
„ nu kunde du gærne være lidt venlig “ skyndte svend kaas sig at hviske til ruth de gik sammen paa en af byens mest befærdede gader,0
idetsamme faldt hendes tanker paa ninette den smukke pige og allerede hendes fortrolige „ ninette “ raabte hun „ ninette “,0
ned standsede,0
der havde gjort ham saa ør i hovedet,0
de gik meget langsomt og saa lydløst af man snart maatte komme til den vished af gulvet var belagt med et tykt tæppe som optog al lyd af fodtrin,1
gik gennem solskin nu og da faldt løvets bløde skygge over hendes ansigt saa bruste atter solskinnet ned over hende som om det kun var hende det søgte,0
lehman spilede øjnene op,0
lyng vendte sig om fra vinduet,0
syttende capitel,0
idag var man særlig højrøstet en høj og skrattende kvindestemme skældte og svor op saa det lød helt ud i porten det var en vadskerkone fra roskilde der skulde have betaling for noget dækketøj slagteren og vildthandlerens bud der havde afleveret deres rationer mod drikkepenge blev hængende paa trappegelænderet og hørte til bagerdrengen skreg i med og vilde ikke udlevere brødet uden mod kontant,1
» værs ’ god « sagde jeg og traadte til side og han satte sig igjen op paa den høje kontorstol,0
sol lokoniotivets fløiten det vil blive vor bryllupsklokkes lyd agathe vi slippe for alle disse omsvøb deklaration gratulationer visiter kjedelige og nysgjerrige slægtninges paahæng og udfritfen det ville vi flyve bort fra og som to glade fugle boltre os i kjærlighedens og lykkens solskin langt langt borte fra disse døde,1
bankede paa men alt vedblev at være mørkt jeg fik intet svar først da jeg kom over gjærdet og ind i den lille kartoffellod som udgjorde haven hørte jeg en sagte stønnen blandet med en underlig mumlende lyd halv sang halv brummen jeg bankede paa vinduet lyden hørte strax op,1
» aa sluk lampen johnny — tag den bort — den skjærer mig saa rædsomt i øjnene «,0
men paa det første hjørne ved passagen blev han atter staaende pludselig gjort modløs af den store larmende færdsel var dette virkelig københavn han havde jo nok hørt at byen i de senere aar havde forandret sig meget og var bleven en verdensstad men dette menneskemylr paa fortovene disse lange rækker af sporvogne der gled frem med jernbanefart og sprudede svovlblaa gnister af hjulene denne sværm af køremaskiner der fløj brummende afsted som kæmpebiller med blodrøde øjne dette spektakel af tudehorn og klokkeklemten som paa en markedsplads – var det virkelig københavn alle gaderne var oplyste som til fest helt op over tagene naaede illuminationen whisky er gentlemansdrik stod der med rubinrød ildskrift over et seksetages hus paa den anden side af gaden i elysium bal til klokken to blev der et andet sted skrevet henover himlen af en usynlig haand og pludselig sprang en gnist frem af mørket over den indre by og hele den østlige himmel stod i flammer søholms kaffe er den bedste forkyndtes der med kæmpestore bogstaver,1
— en gammel troskyldig pige som hannah er det let for en kvinde som dem af bedrage før jeg endnu var prøvet i modgangens skole lod jeg mig saare let skuffe af dem der var ogsaa en tid da talbot ansaae dem for en engel men den tid er vift,0
„ sennor de vover at “,0
« ei » udbrød frants vormordsen smilende og slog sig for panden « hr johan og nattergalene »,0
» ja — men den dag den sorg « svarede thorvald som om han ikke havde lyst til at tale mere om den sag nu,0
„ den tid man har forundt mig til en samtale med dem wally er strax forløben det beroer paa dem at frelse robert og dem selv bevar mig en ven og red et menneske fra døden der moralsk taget bliver lige saa uskyldig anklaget som de “,0
— de vil gaa raabte baronessen idet hun reiste fig og hendes øine lynede af harme nuvel georges husk at jeg kan hævne mig — trods mig ikke jeg kan blive farlig for dem,0
vogn efter vogn rullede forbi — det blinkede fra selenøgler og spænder det lyste i flagrende baand og sløjfer og slør — frisk glad ungkarleog pigelatter klang over den skurende dundrende lyd fra vognene der jog frem den ene efter den anden,0
det er de bedste “,0
— „ i en saadan stilling “ gjentog abel forat indprænte sig det „ at skinnet var imod hende “ — „ ti dog stille er de gaaet fra forstanden menneske “ udbrød gumling og rustede ham forat gjøre opfordringen mere indtrængende,0
hvad der imidlertid var sikrere og hvad adskillige fik lejlighed til at erfare det var at de to og deres simon i den tid kom hinanden nærmere end nogen sinde før og man vilde vide at det var salome der mere og mere viste sig at være hjemmets gode engel,0
hr fris slog en halvcirkel i sneen med sin stok og saa ’ yderst gnaven ud,0
hen til vinduet og saa ud og op mod himlen snart vendte han atter tilbage til pladsen ved skrivebordet dyppede pennen — men en lyd som af ilsomme skridt i den lange gang der adskilte studereværelset fra dagligværelserne fik ham atter til at standse — han lyttede spændt — aarerne,1
240 gjorde sin leende runde i byen — ja det var et herligt menneske “,0
» tøkkes dig ette jep do sidder der og mæler ette et uer «,0
mig hver gang vi vare i mørket til atter at see dette syn og vi mødtes og skiltes og skiltes og mødtes i uendelig stedse tilbagevendende vexel og tiden fløj uden at vi mere mærkede dens gang den eneste lyd der hørtes i den nu saa stille sal var vore,1
» for for — de ’ ska ’ a sku sej wos « svarede den gamle med uforstyrret ro » fin ’ folk haar ’ ed da saa dævels me ’ lopper te di ka ’ tt wær ’ i senggen fo ’ dem «,0
en kraftig dyb røst lød ude fra gaden,1
» at de sidst sagde noget ja det ved gud « afbrød mab,0
og det ene tordenskrald overdøvede det andet ved den uventede lyd af det første brag var helene næsten sunken i knæ men hun fattede sig hurtig,1
vi skal nu se hvad denne lyd betød,1
„ meget praktisk udtænkt “ svarede bernadotte og tilføiede „ hvorlænge opholder de dem her i kolding hvad er deres navn og hvad er deres ærinde “,0
» det ved jeg ikke « sagde hun og blev ved at se paa ham,0
en dame som interesserer sig meget for dem anmoder dem herved om en samtale hvad der ikke lader sig gøre paa anden maade vil de være taa god i aften efter theatrets slutning af aflægge mig ef beføg,0
— det bliver noget silde skal vi ikke gaa ind børn spurgte en munter stemme bag ved dem i det samme,0
hun maatte have taget fejl hun havde maaske slet ikke hørt noget det var maaske kun noget som hendes indbildningskraft havde gøglet frem for hende maaske var det ogsaa en lyd som vinden havde frembragt eller den hidrørte maaske fra en kat eller et andet dyr,1
dolores svarede ikke men bøjede sig endnu dybere over sit arbejde og syede med fordoblet iver for at indhente det forsømte,0
skulde han bede hende om at se op til børnene,0
det var gadedørsnøglen bunden ind i en buxesele kristian lukkede sig ind og famlede op ad den mørke trappe hvor der fra hver etage lød lystig støj og latter ud paa gangen ved at føle sig frem fandt han nellerups dør og traadte ind,1
